Y-HV2XcVRF7I_10.000_20.000.wav	Dog
Y-HVUL5tNzdo_30.000_40.000.wav	Dog,Speech
Y-HXs9lSAcW0_30.000_40.000.wav	Speech
Y-HZbxhzv_SU_10.000_20.000.wav	Alarm_bell_ringing
Y-HtMOrXQ778_30.000_40.000.wav	Cat
Y-Hwn7UdBguE_30.000_40.000.wav	Dishes
Y-IBfSiR2SR0_30.000_40.000.wav	Speech
Y-IK4okM-Xxw_30.000_40.000.wav	Dishes,Speech
Y-IL_HB4hPxs_30.000_40.000.wav	Dog,Speech
Y-I_Ej65k3Rg_30.000_40.000.wav	Dog
Y-IlaBGP83MU_30.000_40.000.wav	Dog,Speech
Y-J8jvsVQcvo_30.000_40.000.wav	Dog,Speech
Y-JKnrzprvBc_30.000_40.000.wav	Speech
Y-JXX1SwOMpk_24.000_34.000.wav	Dog,Speech
Y-JaOCfaUJWQ_410.000_420.000.wav	Speech
Y-KNbjkvO-9c_30.000_40.000.wav	Speech
Y-KbQm2-3C4k_29.000_39.000.wav	Alarm_bell_ringing,Dog,Speech
Y-KupNr9LL5k_30.000_40.000.wav	Dog
Y-LKvu9q54f0_0.000_10.000.wav	Cat
Y-LffRs6dGrc_30.000_40.000.wav	Dishes
Y-LgIM3tdojI_30.000_40.000.wav	Dishes,Speech
Y-MJMfVFvtSE_14.000_24.000.wav	Dog
Y-MLUvNEPuz4_28.000_38.000.wav	Dog
Y-MMZGpA0JaE_29.000_39.000.wav	Dog
Y-MobtxIiE20_0.000_7.000.wav	Dishes,Speech
Y-Mvkc9TSOL8_30.000_40.000.wav	Speech
Y-MxK8DHwy3w_30.000_40.000.wav	Dog
Y-N9BMANnB4Q_30.000_40.000.wav	Dog
Y-Nkwof_YdnI_100.000_110.000.wav	Dog
Y-NsCNnryC9c_21.000_31.000.wav	Dog,Speech
Y-O5cvwVpbX0_30.000_40.000.wav	Dog
Y-OJ35DMZPA4_30.000_40.000.wav	Cat
Y-OMWnmggY_E_30.000_40.000.wav	Dog
Y-OYH48ShvI8_30.000_40.000.wav	Vacuum_cleaner
Y-P6nEMyReaE_30.000_40.000.wav	Electric_shaver_toothbrush,Speech
Y-PB3rA4ycmo_30.000_40.000.wav	Blender,Speech
Y-PElziHvJ3U_30.000_40.000.wav	Blender,Speech
Y-PuWjo7dpww_20.000_30.000.wav	Frying,Speech
Y-PveIRMYamI_15.000_25.000.wav	Dog
Y-Q71aWU_p-Q_16.000_26.000.wav	Speech
Y-QR3VA9idqE_30.000_40.000.wav	Dog
Y-QUekc3RWOI_20.000_30.000.wav	Dog,Speech
Y-Qkeiyhg2zE_30.000_40.000.wav	Dog,Speech
Y-QljCZB_drE_0.000_10.000.wav	Dishes
Y-QsWIB_b6Zo_30.000_40.000.wav	Alarm_bell_ringing,Speech
Y-R63vPG2h6I_30.000_40.000.wav	Dog,Speech
Y-RE5PoXruHk_30.000_40.000.wav	Speech
Y-RKD5GjLpfM_0.000_10.000.wav	Dog
Y-RLMMpPb3q0_30.000_40.000.wav	Dog
Y-R_uYwNKTBg_50.000_60.000.wav	Speech
Y-RxEnTIkwzA_30.000_40.000.wav	Dog,Speech
Y-S4jm_6mb3s_4.000_14.000.wav	Dishes,Speech
Y-SDds0E7bXg_30.000_40.000.wav	Dog
Y-SXEqBx0DVc_30.000_40.000.wav	Dishes
Y-SYgILEj6kc_30.000_40.000.wav	Dishes,Frying,Speech
Y-SuEOOhyRKs_30.000_40.000.wav	Dog
Y-T7wZVWM9tw_16.000_26.000.wav	Dog
Y-T8RSS2FSDw_30.000_40.000.wav	Dog
Y-TEDB6AX07Y_30.000_40.000.wav	Dog
Y-TTqpLD26Gs_30.000_40.000.wav	Dog
Y-TgSr3vJn3M_10.000_20.000.wav	Cat,Speech
Y-Thh8i26WWQ_30.000_40.000.wav	Dog
Y-TzSpyPJKxE_30.000_40.000.wav	Cat,Speech
Y-UABKvuyAvA_50.000_60.000.wav	Running_water,Speech
Y-US0Qih3W9k_20.000_30.000.wav	Speech
Y-U_cJtIUmwA_30.000_40.000.wav	Dishes
Y-Ue433vJTiU_30.000_40.000.wav	Cat
Y-UfsDQi742A_30.000_40.000.wav	Dishes,Speech
Y-Ug-2wnKYBo_30.000_40.000.wav	Dog,Vacuum_cleaner
Y-UlvMQaJqZc_30.000_40.000.wav	Blender,Speech
Y-V2kHoPX7Hg_25.000_35.000.wav	Dog
Y-VDtEHmms0A_30.000_40.000.wav	Electric_shaver_toothbrush,Speech
Y-V_mZVWtbXU_30.000_40.000.wav	Speech
Y-VllZ9z5k1g_30.000_40.000.wav	Cat
Y-WgGU2KpMQc_30.000_40.000.wav	Cat
Y-XHCNk2LRHc_30.000_40.000.wav	Dishes,Frying
Y-XOUZyVPH8M_130.000_140.000.wav	Cat
Y-XZsrkx1QTg_100.000_110.000.wav	Dog
Y-Xdht0zhspk_30.000_40.000.wav	Speech
Y-Xfel4L0Nxw_6.000_16.000.wav	Running_water
Y-YHADUxbp2w_80.000_90.000.wav	Speech
Y-YawS1V9O5U_30.000_40.000.wav	Speech
Y-Ysq1TqIuds_30.000_40.000.wav	Cat
Y-ZDa0LO4cP8_30.000_40.000.wav	Dog,Speech
Y-ZKCIk5jfE0_30.000_40.000.wav	Dog
Y-_JHvA7dcQ0_26.000_36.000.wav	Running_water
Y-_YP1816qkY_30.000_40.000.wav	Cat
Y-_iFkUjP1Og_30.000_40.000.wav	Dog,Speech
Y-_mJl31MZtI_10.000_20.000.wav	Dog,Speech
Y-_ne4wSC93g_30.000_40.000.wav	Dog
Y-aE7fQbinYU_30.000_40.000.wav	Dog,Speech
Y-aJGDeE7mm0_9.000_19.000.wav	Dog,Speech
Y-aWFoZaKswQ_0.000_10.000.wav	Dishes,Speech
Y-aaJ1sMDtmk_260.000_270.000.wav	Dog
Y-ajKrHGNY_4_21.000_31.000.wav	Dog
Y-axeqxpXIWI_30.000_40.000.wav	Blender,Speech
Y-b3TOeZJppc_30.000_40.000.wav	Cat,Speech
Y-bG5Fad_RrA_30.000_40.000.wav	Dog
Y-bL8EorY7K4_30.000_40.000.wav	Dog
Y-bVfRhfALDw_60.000_70.000.wav	Dog
Y-bWU80OTJZ0_30.000_40.000.wav	Running_water,Speech
Y-bZKJKof28g_150.000_160.000.wav	Dog,Speech
Y-byEnRlJllk_30.000_40.000.wav	Dog
Y-byrT-MEIKo_80.000_90.000.wav	Alarm_bell_ringing,Dog,Speech
Y-c0P9j5Qcmw_70.000_80.000.wav	Dog
Y-cE1-JmqWOk_30.000_40.000.wav	Frying
Y-cEy8ULZYP8_30.000_40.000.wav	Dog
Y-cUxmc3-euQ_90.000_100.000.wav	Dog
Y-cVTUyOWRj8_30.000_40.000.wav	Frying,Speech
Y-csNjXS_L6k_80.000_90.000.wav	Dog
Y-cuIyBgL2WU_30.000_40.000.wav	Dog
Y-cvyyPioPlQ_30.000_40.000.wav	Dishes
Y-dFvAqdLaM8_30.000_40.000.wav	Cat,Speech
Y-dQdf-IXotc_30.000_40.000.wav	Cat,Dishes
Y-dWPqjwn7oI_50.000_60.000.wav	Running_water
Y-e5l2PwHZC4_30.000_40.000.wav	Dog,Speech
Y-eBA9-N6VE0_30.000_40.000.wav	Dog
Y-eHgz0EW43o_30.000_40.000.wav	Dog
Y-eZH2adRBQc_60.000_70.000.wav	Speech
Y-enmlZbkr_g_30.000_40.000.wav	Speech
Y-f4mhC6iEQg_440.000_450.000.wav	Dog,Speech
Y-f69Qq9Q5QI_0.000_10.000.wav	Dishes
Y-fKwciZMwKA_90.000_100.000.wav	Dog,Speech
Y-frGzbkjGBs_30.000_40.000.wav	Dog
Y-gRrVB-eMhQ_30.000_40.000.wav	Speech
Y-gkXS0sCahM_30.000_40.000.wav	Blender
Y-h4GjvEn-xM_30.000_40.000.wav	Frying,Speech
Y-hANYqOe6UU_10.000_20.000.wav	Dog,Speech
Y-hb4hcrM9wY_230.000_240.000.wav	Dishes,Frying,Speech
Y-hmxj4RXeeE_10.000_20.000.wav	Dog
Y-hrPupGc2zE_7.000_17.000.wav	Dog,Speech
Y-hvbMS-_BHE_10.000_20.000.wav	Dog,Speech
Y-iACF4rnTsM_70.000_80.000.wav	Dishes
Y-iDEnaFYOOg_30.000_40.000.wav	Dog
Y-iYTyeANFVM_30.000_40.000.wav	Dog,Speech
Y-j6b3MMs7FI_0.000_8.000.wav	Dishes
Y-jCrIH2sB0E_6.000_16.000.wav	Dishes
Y-jICNm6Iim8_4.000_14.000.wav	Alarm_bell_ringing
Y-jaZPZeg1JE_1.000_11.000.wav	Cat
Y-jz5Eco0mJI_0.000_10.000.wav	Speech
Y-k9hzXqqRRc_10.000_20.000.wav	Running_water
Y-kNMHtXJfIQ_10.000_20.000.wav	Speech
Y-kVbycM8zcI_30.000_40.000.wav	Cat,Speech
Y-kpfKim2ipc_30.000_40.000.wav	Speech
Y-ksf1bRs8T0_30.000_40.000.wav	Cat
Y-lSk0uhfMzw_21.000_31.000.wav	Dog,Speech
Y-mDWDJdOKa8_20.000_30.000.wav	Dog
Y-mOyDOzyTxI_30.000_40.000.wav	Dog
Y-mSwjIS8V3M_0.000_10.000.wav	Dishes
Y-mYV6nHZ124_50.000_60.000.wav	Speech
Y-mfOIJLtEVM_19.000_29.000.wav	Dog
Y-nJ_6oiTEg8_30.000_40.000.wav	Dog
Y-nOq5m-eRZU_3.000_13.000.wav	Dog,Running_water
Y-nYGivHQjWM_40.000_50.000.wav	Dishes
Y-nuTord0EkY_30.000_40.000.wav	Cat
Y-oLbZyEJNPg_30.000_40.000.wav	Dishes
Y-p8OnzI0K7E_30.000_40.000.wav	Cat
Y-pSkWztl5Uc_30.000_40.000.wav	Cat,Speech
Y-q0rTpXqEXs_30.000_40.000.wav	Running_water
Y-qHe0U3il38_160.000_170.000.wav	Dishes
Y-qM27Bttvdk_10.000_20.000.wav	Cat
Y-r3LTx3BmfY_30.000_40.000.wav	Cat,Speech
Y-rPJ7Wsc0DM_30.000_40.000.wav	Dog,Speech
Y-rZzA3elTJ0_24.000_34.000.wav	Cat,Speech
Y-rgxWh99GZs_30.000_40.000.wav	Speech
Y-rjFEuMUTQQ_0.000_9.000.wav	Dog,Speech
Y-sD4zibhTFc_30.000_40.000.wav	Frying,Speech
Y-tGEkK_Whvo_40.000_50.000.wav	Speech
Y-tIExGIwFKg_50.000_60.000.wav	Dog,Speech
Y-th5N8bWkA8_24.000_34.000.wav	Alarm_bell_ringing
Y-tkH2A0jFrw_19.000_29.000.wav	Dishes
Y-u0Rb_JX860_140.000_150.000.wav	Cat,Dog
Y-uL7I8CG6N0_30.000_40.000.wav	Cat,Dog
Y-uX6JI_RjZ0_10.000_20.000.wav	Dishes,Speech
Y-uz4BPWUQPo_30.000_40.000.wav	Dog
Y-uzciSGyZAg_20.000_30.000.wav	Dog,Speech
Y-vGtsUX9LCM_7.000_17.000.wav	Blender
Y-vMFO1F6eU0_20.000_30.000.wav	Cat
Y-vepERSZeGQ_30.000_40.000.wav	Dog,Speech
Y-vzIcS42Qoo_12.000_22.000.wav	Dog
Y-w4XcyJiU2I_10.000_20.000.wav	Cat
Y-wDemwOuiuM_30.000_40.000.wav	Dishes,Frying,Speech
Y-wYSFtND2Ws_10.000_20.000.wav	Dog
Y-wtWVkGEpAY_30.000_40.000.wav	Cat
Y-xVOKxpjvss_0.000_9.000.wav	Dishes
Y-xX1mmDUC9U_30.000_40.000.wav	Dishes,Speech
Y-x_mnLpPv8s_0.000_10.000.wav	Cat
Y-xct-MEGsh8_30.000_40.000.wav	Dog,Speech
Y-xieOaxGx8E_30.000_40.000.wav	Dog
Y-y0yDvJfGdY_30.000_40.000.wav	Frying,Speech
Y-yAsMOriBAM_80.000_90.000.wav	Dog,Speech
Y-ySlQWUNIiw_10.000_20.000.wav	Dog,Speech
Y-ybHTybEnh8_30.000_40.000.wav	Dog,Speech
Y-yjaKP5J6Kg_30.000_40.000.wav	Speech
Y0-Hyr7i26-M_40.000_50.000.wav	Dishes
Y0-rSEfqAuyY_40.000_50.000.wav	Dog
Y0-vVmZSGnUY_30.000_40.000.wav	Blender,Dog
Y0-ztjlgsmxw_11.000_21.000.wav	Cat,Speech
Y009KWpkgLZc_0.000_10.000.wav	Dog
Y00OE2VN0e7w_30.000_40.000.wav	Dog,Speech
Y00PMurXGTMc_40.000_50.000.wav	Dog,Speech
Y00blI-fhBRI_30.000_40.000.wav	Speech
Y00uPwEZ29rw_20.000_30.000.wav	Cat
Y00z7Ksgr9Nw_0.000_7.000.wav	Alarm_bell_ringing,Running_water,Speech
Y01Ngn-L0KIc_30.000_40.000.wav	Dishes,Speech
Y01rEOrFIUO0_5.000_15.000.wav	Cat
Y01rkoRX8L8M_19.000_29.000.wav	Dog
Y02IacAQLR5o_30.000_40.000.wav	Dog
Y02s2MXQqBnE_40.000_50.000.wav	Dog
Y02sESlzy10E_20.000_30.000.wav	Dog
Y032uBSo-r9E_200.000_210.000.wav	Dog
Y03HRXK03Vws_30.000_40.000.wav	Cat,Speech
Y03Syq1dplQk_0.000_10.000.wav	Dog
Y03kQ6oXb_xE_40.000_50.000.wav	Alarm_bell_ringing,Dog
Y03qZu23rsQs_30.000_40.000.wav	Dog
Y046ueckSbw4_30.000_40.000.wav	Cat
Y049hif07E_I_30.000_40.000.wav	Alarm_bell_ringing,Dog,Speech
Y04Gtp7e1RiQ_0.000_10.000.wav	Dishes
Y04OWVACEdf0_30.000_40.000.wav	Dog,Speech
Y04_bFVAHEvQ_50.000_60.000.wav	Running_water
Y04rOSk0J5q8_30.000_40.000.wav	Blender,Speech
Y04zNqKUsT_8_30.000_40.000.wav	Dog
Y05-HByWyCrI_30.000_40.000.wav	Cat
Y0580IT2ORS0_30.000_40.000.wav	Electric_shaver_toothbrush,Speech
Y05E2y5UXYi4_150.000_160.000.wav	Cat
Y05NLqKRltuI_30.000_40.000.wav	Cat
Y05SIGfzWUws_30.000_40.000.wav	Frying
Y05T-qaB-bI0_30.000_40.000.wav	Dog
Y05pXAwm8EJk_0.000_7.000.wav	Dishes
Y05zALRKaib0_30.000_40.000.wav	Dog
Y06MxDG02YKQ_40.000_50.000.wav	Dog
Y06qdRReVxJ0_30.000_40.000.wav	Speech
Y072tjja8mm8_0.000_10.000.wav	Alarm_bell_ringing,Cat
Y075DT9lUWOk_20.000_30.000.wav	Dog
Y077_m7wNT3I_20.000_30.000.wav	Dog
Y07MfMBdZEtI_230.000_240.000.wav	Alarm_bell_ringing,Dog
Y07R504x-NAk_30.000_40.000.wav	Speech
Y07SjhI8-C9g_50.000_60.000.wav	Dog
Y07uRPBGZDpY_30.000_40.000.wav	Dog
Y08G7Tj6HnAM_29.000_39.000.wav	Speech
Y08LxcOufjwU_8.000_18.000.wav	Dishes,Speech
Y08mrHAr9sj8_30.000_40.000.wav	Cat
Y096oTVzc5Gs_30.000_40.000.wav	Dishes,Speech
Y098Xbi0qjwE_180.000_190.000.wav	Speech
Y09Aj1Dxuqgc_30.000_40.000.wav	Speech
Y09EA84vYgHg_18.000_28.000.wav	Cat,Speech
Y09FzEwrwdgg_0.000_8.000.wav	Alarm_bell_ringing,Cat
Y09QcDE7NZg8_8.000_18.000.wav	Dog
Y09UVb6Ac4EQ_30.000_40.000.wav	Dog
Y09hPW_9Q8Rw_20.000_30.000.wav	Dog
Y09hxCuIfofM_6.000_16.000.wav	Alarm_bell_ringing,Dog
Y0AO697AQjUU_40.000_50.000.wav	Dog
Y0AWFcHQxdsU_30.000_40.000.wav	Speech
Y0AXiOYd9YRY_11.000_21.000.wav	Dog
Y0AYhM0TgbO8_30.000_40.000.wav	Cat,Speech
Y0AfvBWHecq8_30.000_40.000.wav	Speech
Y0Aq_uMkGIvY_16.000_26.000.wav	Speech
Y0AuWiT7RBUg_30.000_40.000.wav	Dishes,Running_water
Y0AwBPg4m5t8_30.000_40.000.wav	Dishes,Frying
Y0B46SFlR1k4_30.000_40.000.wav	Cat,Speech
Y0BMSYPkPht4_100.000_110.000.wav	Dishes,Speech
Y0BMbA9wcc0s_30.000_40.000.wav	Dog,Speech
Y0BaMj-LMg1E_20.000_30.000.wav	Dog
Y0Bn4TOqKMdY_30.000_40.000.wav	Dishes,Frying,Speech
Y0BpCJrqP0QE_100.000_110.000.wav	Dishes,Speech
Y0BthxTfiw20_30.000_40.000.wav	Dog,Speech
Y0BzKPzhMkM4_0.000_10.000.wav	Dog
Y0C0FQaMbk84_30.000_40.000.wav	Alarm_bell_ringing,Speech
Y0C7eOIAdpXM_110.000_120.000.wav	Cat,Speech
Y0CUKC57cWsI_30.000_40.000.wav	Dog
Y0Cj9jBk2tSI_30.000_40.000.wav	Cat,Speech
Y0DG6kpJvehc_7.000_17.000.wav	Dishes
Y0DJz1jkZ9F0_5.000_15.000.wav	Dog
Y0DL92_Gd79M_5.000_15.000.wav	Cat,Speech
Y0E9LAPdM4sk_30.000_40.000.wav	Dog
Y0EO1nMd7hUs_12.000_22.000.wav	Cat
Y0EQo_RDOrlg_30.000_40.000.wav	Speech
Y0EqdZJerw3A_30.000_40.000.wav	Alarm_bell_ringing,Speech
Y0FTwZ0wwiAg_30.000_40.000.wav	Frying
Y0FWL8ljUSv0_29.000_39.000.wav	Dog
Y0FX2fDsp9_o_30.000_40.000.wav	Dog
Y0GJCbGp_v1g_30.000_40.000.wav	Cat,Speech
Y0GLCHyh3LoU_40.000_50.000.wav	Alarm_bell_ringing
Y0GLh8jxkf1M_10.000_20.000.wav	Cat
Y0Gd4xTur9mk_20.000_30.000.wav	Cat
Y0Gj00V-_AZM_70.000_80.000.wav	Cat
Y0GpPvJSWc-c_30.000_40.000.wav	Dog
Y0H2Z7gTksRg_29.000_39.000.wav	Dog,Speech
Y0H43VJjD5vc_30.000_40.000.wav	Dog,Speech
Y0H6gTOiPrnA_19.000_29.000.wav	Speech
Y0HEVptNptNo_0.000_10.000.wav	Alarm_bell_ringing,Dog
Y0HMa_BIbTo0_20.000_30.000.wav	Dog
Y0Hhdjzdj_kE_30.000_40.000.wav	Dog
Y0HmELJ6RgG0_340.000_350.000.wav	Dog,Speech
Y0IFpotWyauA_30.000_40.000.wav	Dishes,Speech
Y0IGsVL49I2M_30.000_40.000.wav	Dog,Speech
Y0J5N5DPsJuA_50.000_60.000.wav	Dog
Y0JCzVhY-qiY_14.000_24.000.wav	Cat,Speech
Y0JqQzE4wGEo_30.000_40.000.wav	Speech
Y0KR-Mj4zwAA_140.000_150.000.wav	Dishes,Speech
Y0KRZZN39pUY_70.000_80.000.wav	Cat
Y0KjsDjafNNM_0.000_10.000.wav	Cat,Speech
Y0KmTFOFdorI_30.000_40.000.wav	Blender,Dishes
Y0KrWJVuZfg0_30.000_40.000.wav	Dog
Y0LDkYf7vr_A_0.000_10.000.wav	Dishes
Y0LT7mKZQmVI_10.000_20.000.wav	Dog,Speech
Y0L_2p3Edc-s_30.000_40.000.wav	Dog
Y0LbQ5G7IMjo_30.000_40.000.wav	Dog
Y0LluMY25jMM_40.000_50.000.wav	Cat
Y0MUsjC-M_YI_21.000_31.000.wav	Dog
Y0MzepZ97vfI_30.000_40.000.wav	Dog
Y0NSfQpFsi0I_30.000_40.000.wav	Blender,Speech
Y0N_WWLhn6Rk_30.000_40.000.wav	Speech
Y0OfSfQW-5N4_0.000_7.000.wav	Dog
Y0PRu59duV0Q_20.000_30.000.wav	Dog
Y0PfQ5Ja2cCQ_30.000_40.000.wav	Cat
Y0QSg9bSOgbA_15.000_25.000.wav	Dog
Y0Qj4HFsX2KE_170.000_180.000.wav	Cat
Y0Qphjp4eeqw_160.000_170.000.wav	Alarm_bell_ringing,Speech
Y0R-3oUv6J8o_60.000_70.000.wav	Cat,Speech
Y0RIzH6OGlpY_30.000_40.000.wav	Cat
Y0Ru1xFHudB4_40.000_50.000.wav	Dishes
Y0RuAH4pGUS0_30.000_40.000.wav	Speech
Y0S-IlwRgvlw_30.000_40.000.wav	Speech
Y0S1Zg_dM5b0_19.000_29.000.wav	Dog
Y0SHuZ_NQ2fg_110.000_120.000.wav	Alarm_bell_ringing,Dog,Speech
Y0SIo61DEnb8_200.000_210.000.wav	Speech
Y0SnvQcCVHZU_30.000_40.000.wav	Dog
Y0T0MFoavHic_30.000_40.000.wav	Electric_shaver_toothbrush,Speech
Y0UVCXuMtX0g_120.000_130.000.wav	Dog
Y0U_ZKk7-wXs_30.000_40.000.wav	Running_water
Y0UjddvwlLuE_21.000_31.000.wav	Cat
Y0UlteOknFwI_30.000_40.000.wav	Dishes
Y0V0ObiIcrz8_27.000_37.000.wav	Speech
Y0VE262FFTt4_29.000_39.000.wav	Dishes
Y0VcXh-snLbU_5.000_15.000.wav	Dog
Y0VsNKElFamw_10.000_20.000.wav	Dog
Y0W1sdHWIuAs_30.000_40.000.wav	Cat
Y0WliyKk5lbg_30.000_40.000.wav	Alarm_bell_ringing,Speech
Y0XF6krDXb5s_30.000_40.000.wav	Dog
Y0Xrg64OjC5o_30.000_40.000.wav	Dog,Speech
Y0Y01I2Zd9Cc_30.000_40.000.wav	Dog,Speech
Y0YXCgZeIiFQ_14.000_24.000.wav	Dishes
Y0YckF-1pCu8_30.000_40.000.wav	Speech
Y0YeY1PT13uE_30.000_40.000.wav	Dishes,Speech
Y0Z8EAvK2R-g_30.000_40.000.wav	Cat,Speech
Y0ZIy0COr3NM_10.000_20.000.wav	Dog,Speech
Y0ZP_JGQbwPw_30.000_40.000.wav	Speech
Y0ZWIzKZ1zD8_0.000_10.000.wav	Speech
Y0ZmnmChNh1A_40.000_50.000.wav	Cat,Speech
Y0_-XvaDuAOc_5.000_15.000.wav	Cat
Y0_8771GBT4k_8.000_18.000.wav	Dog,Speech
Y0_XFh5-nxQw_30.000_40.000.wav	Speech
Y0_nVXkPA9Sk_30.000_40.000.wav	Speech
Y0_rilrJrZ0E_30.000_40.000.wav	Alarm_bell_ringing,Speech
Y0a9ihM79X7I_360.000_370.000.wav	Dishes,Speech
Y0aEwZLLrWF8_30.000_40.000.wav	Speech
Y0aZF5Pn-zhM_30.000_40.000.wav	Cat
Y0ajEZTMYsWs_30.000_40.000.wav	Dishes
Y0azTPjI1rII_90.000_100.000.wav	Cat,Dog
Y0bMuEbpYTws_30.000_40.000.wav	Running_water,Speech
Y0bk8T9DGK18_30.000_40.000.wav	Dishes,Frying,Speech
Y0bmzb1Vhf5U_0.000_7.000.wav	Alarm_bell_ringing,Speech
Y0c7SAYJGxjM_30.000_40.000.wav	Dog
Y0cI33KTedNc_21.000_31.000.wav	Dog
Y0cn7fTb6GSE_4.000_14.000.wav	Speech
Y0dEDrhVH9Hs_100.000_110.000.wav	Speech
Y0dNoDdmS6G8_110.000_120.000.wav	Cat,Dog
Y0e5W2EMMwCc_30.000_40.000.wav	Speech
Y0e9gHLgzsmA_30.000_40.000.wav	Dishes,Frying,Running_water,Speech
Y0eURlUhEb04_30.000_40.000.wav	Dog
Y0eYUV57YAII_30.000_40.000.wav	Dog,Running_water
Y0eeMHpjwouQ_30.000_40.000.wav	Dishes
Y0eeY89E_2zA_10.000_20.000.wav	Frying,Speech
Y0eh8V4BDe7o_10.000_20.000.wav	Dog
Y0er5-iJmlBE_40.000_50.000.wav	Dog
